feature_id	370(-)_SD_t2A	370(-)_SD_t2B	370(-)_SD_t7C	370(-)_t2A	370(-)_W_t2A	370(-)_W_t2B	370(-)_W_t7C	432(-)_t2B	432(-)_SD_t2A	432(-)_SD_t2B	432(-)_SD_t2C	432(-)_SD_t7C	432(-)_SD_t7D	432(-)_t2C	432(-)_W_t2A	432(-)_W_t2B	432(-)_W_t7C	432(-)_W_t7D
4bdd7129ea13d7c3e035ea347df3ac1a	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
a4259435ef8a10405d5de2914ba42827	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0
18023b5d2308aedd2c93d388d1e5259b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6aa4aeb8187d30d2318728804231e2cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
6565207be3eee55ea7936ed4b89c53e4	7.0	0.0	0.0	7.0	55.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3b4277db2309771208b7cb1a5387e7c5	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
547ced1764148db1246413734d32ae9c	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
08e1e71ec363988a482a98ffb0be81d7	0.0	0.0	20.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa6d46b3c4d60681162749b66ce31417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0
1ce4b48a808f871e7c4095d0f65e1412	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1820f48eebadd7f54e7fbeda9f491603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
38a0771c97dc4c5ecfd73728828bbf72	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0
3a27b93fa795d6d6d257408fd507444c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0
bd6173f84d08b38fb15cdb4b42d84297	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59f6a4ec99318607daf579f83b00bb31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0
7237702b4dfb956fb0fdec72c9f1040d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	445.0	0.0	0.0	0.0	0.0
0e18abb0c79b03e44270d0a46d03c0ac	0.0	0.0	212.0	0.0	0.0	0.0	466.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	23.0	29.0
71153c878faa18cca3acb64be42f3678	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178d119f5ffc48ab4e1ee429c66f2a52	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	15.0	12.0
3805132a00372938b72ae2e13133b586	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	120.0	0.0	0.0	0.0	0.0	0.0
adc9ea4915f64705b559b512fdd79483	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ad18981fd5a426593ebcfe97e746068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
cb25743765103871569b1b3ea9a8166d	0.0	0.0	0.0	0.0	0.0	0.0	21.0	184.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed28a70275f67d0d74fcd621c29d0d43	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2abdadee0ad91cc1f08d860f5c26037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0
921b190c9d39f23e2885c00d5e277c07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
65d632e43577c737f2550c03bf52abbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
745e235f23e1f15a5520e050d7f138d5	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84139be908735d57b46a421a0153a20a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0
160cf0be2e7c36f149f724d890307762	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2bcacbf66c43317965c4d0d66191e094	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7754fb72a83b0df56efafb494576588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
df24ffef4f41014468a9f55795c087fb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
77554fe9eb28768a58486c9193c53cb4	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
8758fc144fa49572330e260dc581b4e2	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5af8a019afdb631e48970122300b47b8	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6270701e651e6731564d39c31f7b2274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
11704eadb47299ca3121527fbd4a60ee	0.0	0.0	0.0	65.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0
650e1f49fafcb2345306ac86b7f10810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f00a5735a9e126ccd3e98c39335db7e	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
166b443c4944cc1a64018c53ba05f139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
f427bd9063f0492b8851a8aeca83821d	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d806fbe05651d29326af745af1b36289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
073487f1402b2d25e15c44662e303ec6	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3c04d7e55c6f628497c4e7fd20368ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0
2220ed4db67081e79abd5ed274fbc20c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
daf3c7cc892b83bdd461fad715966cfb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
bbafe6863937df1b6cee79aaa7e913f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	49.0	0.0	0.0	0.0	0.0	74.0	0.0
3b3274750cbc68e3e45d8530c2cc4e66	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23b4e212ea5bf62a0b2380e1d143a300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	88.0	76.0
2b16a0605d7c380ad71ca8555f98bdcb	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
d1027c0ddbca56b8a55a3f8c85ed9fee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0
de178c216f136aa24b45a5ac1b599536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e7082d03d27c18f9b16ef22203551706	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1dc4692841eb2dc130b5670495047918	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
482724b05e99c06b6f912726e923a4d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
ed5b3f780275117c578a690d10c6afc0	179.0	78.0	0.0	35.0	106.0	41.0	52.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc38152e9263a6a51477b78bc0bf3989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
dd312d6d2d7a86d19eab0f985311e27a	31.0	0.0	0.0	0.0	0.0	0.0	33.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3bc2e94d6d6de550a008e38eee37077b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	113.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0
54e0c411833cb1a001c82aeb412bc5e7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
7edf93edee8fa211a1a529c61c4b5104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
2d148ac55d14160c4c0ca3c8ecc965e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
5be0fe51222100223a3c2abf5ccb8462	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41a0b04b5cdff9fed40f5d956bfad5ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	90.0	212.0	0.0	0.0
3c774520f98ae87c6bed1d9388d5efdb	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	16.0	0.0	0.0	0.0	0.0
d0007ed4ae2f51871f5ea737bdcdf5fc	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f75da6bcdc770eb75fdda233518ffc4	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eafdba24923ae79d8f04aa55412fa839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	29.0	0.0
22ba958e68333962d6aed6392c1510a9	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
146e21c81639e76783d75ff97b54e86f	0.0	0.0	16.0	0.0	0.0	0.0	17.0	0.0	16.0	0.0	25.0	14.0	14.0	13.0	0.0	14.0	19.0	0.0
bea21644aa4187f8583620d663e35c44	0.0	0.0	0.0	14.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
6a0bc86d7f814ca8fc72a7252f62b643	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8bbe9d55e3f51a94f61935987a8c6f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	72.0
eb4906f2025583cb35635cd9add1a663	0.0	0.0	31.0	0.0	0.0	0.0	25.0	110.0	46.0	0.0	0.0	0.0	0.0	53.0	0.0	41.0	0.0	22.0
e065aeb96baba376cd1a4f0f25a0f313	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e7b60635cb9c0a7e9276de436fbdb683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
f9190af5d4df93ae6962054c23370d00	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303f3afc231ccd0e48ddf282e6c4ff89	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b9ec52a5223de97f502dbaee5e4ed78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d35cc5e876326a70b0d221b515426f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
e0a474d9a5e70341b34dd28a11f4b29f	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9915f73b7931bd237f9e9e5df4106b77	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad52173e8cdafd7c07e3f1fc5a9d2c36	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0abd90b5e279a9412a6cdbd69cf94699	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ceee9a3ad4c3c5f4652111ac61382c7c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d00bd8447cb959ea61f560b98759f2a	0.0	0.0	0.0	424.0	1103.0	1058.0	0.0	0.0	0.0	0.0	0.0	0.0	881.0	0.0	0.0	0.0	0.0	0.0
c96fe0158a42ad6c7770e7dfaedda27f	0.0	56.0	88.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cda90aa898918fb9ae30b448abf22696	0.0	0.0	0.0	16.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a0cea731c7a0e90a1ef73cb3c5aa8f6	45.0	4.0	0.0	0.0	0.0	5607.0	509.0	0.0	26.0	28.0	80.0	307.0	25.0	0.0	0.0	36.0	147.0	232.0
6b0d16625464d37c7d398d73c7f051f6	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1172336078f5ef0218745f623fb87db1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1ca898bc470ce685731f68ac29e95269	994.0	311.0	462.0	131.0	281.0	1060.0	54.0	69.0	178.0	211.0	105.0	16.0	0.0	53.0	91.0	196.0	18.0	57.0
4d3dfaa767be5614e17702c05f746f74	0.0	0.0	0.0	0.0	53.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f33e8fffaf69d3bfe92f8bc750c26b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
a074869a95720cb90b6a4139829548be	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0
5e306ed534881d50740181c3416ca59d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
bcf17755840ae9e900afe7731c511e28	75.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10d9daa58c7ef684d2961b8efe94b3dc	0.0	0.0	0.0	0.0	16.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0
03175c91be3ce79d62eddee7dbd4316e	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b0931960e36fe666d8a765c3477cb504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
247ecfb82dd3a312478db6a245d708c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	55.0	29.0
5a7e00ed5186f449c21f5e006f4820b0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
3e48c6f8aa1908c680103db8b60d524a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	73.0	0.0	110.0	0.0	0.0
69ce4892c09b11761060a9f760e8945c	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e0490be6eac7f260612dfc36fd6a3545	103.0	466.0	303.0	57.0	105.0	814.0	298.0	38.0	1175.0	2982.0	3181.0	1035.0	893.0	215.0	1839.0	1370.0	417.0	410.0
3f287b918c5e0817b0fb39787c7df4ec	0.0	0.0	0.0	75.0	45.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97fd01e9ea1a65200420684accc4847e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
6d8e01fc7b5dff102648e0453e8f7cff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0
153d5c1f342b59359c6d53f3fa57a075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0
932c94938155f8fbe7974af57fb1e434	1137.0	973.0	445.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a675c60e21cf61dba00642091f2d1309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	76.0	0.0	123.0	0.0	0.0
e6b3879230755da2301acbde60e839a5	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3efcf4b5211037728dc40d9b7c22067e	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d010a875117f2e50db70e2cbe300c29d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
f8e4b3bcd7cf815abddf28d6c0c231fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
09e1b145b7d8138b5a0e45d21143f459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
11338d5e2e1959966aeb9882b5fe296d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0
fac03ec900689955ab811a582f147348	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d4a61a759383145a1d078cf7552b0a1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10f95a51e242d82933e16ac4451d3d94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86b7c88d7335a013eab040cf991c01b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
4476bfce011a97a530a18c4c0b4ddb38	0.0	55.0	23.0	1502.0	11.0	17.0	0.0	1386.0	19.0	30.0	0.0	27.0	0.0	880.0	31.0	0.0	0.0	0.0
e5187242a42e3edc80cc4dd57d62374a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	209.0	252.0	294.0	212.0	0.0	109.0	41.0	206.0	367.0
359865e56879e42ae728b8fa10452b85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0
878a5ae083de1c6f14dcf3d75bf4a42c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0
f4a9279ad59a2049ed11de915c63539a	0.0	0.0	0.0	0.0	178.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14dc6088ac9cabd66b4e43dfb9041bc4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
952450715b103694d2f2dc8800c860ae	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
4e156c9b3ff71f982aa47c7169b492db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0
f39a56ff032c64d0c9aa08e7417218b1	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
05d1b434ae19eb830ebba63f74216fe1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
c1ab9ea0f226a973326496b7a71bac9c	0.0	0.0	0.0	10.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4e997497b1349e3cc8f07d7e838cc62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0
3e503896c77fdc685b096191e59f552f	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7ea2392b207b3f56b5005d1072e11ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
39720669bc93b5d2f1ad8f008aee1862	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e387bf17ce4a56441302c4c556e47ea9	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
207646e8d78d2676659e4581453af134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
0ba9e85e10378c9504a6df31dbc4c683	0.0	0.0	27.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
6e7e03da65e061f1aeb14bfff073f98d	30.0	124.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
137bfc9424f24adea86be4cd2dca0950	0.0	0.0	0.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
061f621eb3eaace5ea8191ef4d301ed8	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	2.0
86cb66e2eac1a8dd62d39275f152bd5d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
b2023896df0024e44da529839705f3c5	0.0	0.0	0.0	23.0	57.0	595.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0
f6072aa27c4cfec009fcb94ee7ef7cf5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0
