"Genus"	"Phylum"	"Family"	"we.ep"	"we.eBH"	"wi.ep"	"wi.eBH"	"rab.all"	"rab.win.10"	"rab.win.5"	"diff.btw"	"diff.win"	"effect"	"overlap"
"Sphingomonas"	"Proteobacteria"	"Sphingomonadaceae"	0.585574554491033	0.835690973141896	0.857906936813187	0.953532462235857	4.81227572317793	3.9077726919839	4.81227572317793	0.404190013873796	8.17931209210962	0.059624113158293	0.470817157567962
"Sphingopyxis"	"Proteobacteria"	"Sphingomonadaceae"	0.519844449169062	0.797097494039501	0.561126373626374	0.815022776797158	-2.27535686890046	-2.01323126487275	-2.92375135410873	-0.930448865038582	4.21780184317717	-0.20998933341707	0.410156368053223
"Spirosoma"	"Bacteroidetes"	"Cytophagaceae"	0.0960356614862691	0.523014122027742	0.0810525412087912	0.459789461558149	1.56377218171541	3.12267727862592	-1.96060853564468	-4.91964905495685	5.11164692303063	-0.856401230881841	0.175781961365507
"Staphylococcus"	"Firmicutes"	"Staphylococcaceae"	0.386296261384944	0.743091429045858	0.480417239010989	0.809892302985142	1.83752848129207	-0.00145985862964082	3.72834546563886	1.4452551113106	6.52475399145944	0.249911854186271	0.390625146066149
"Stenotrophomonas"	"Proteobacteria"	"Xanthomonadaceae"	0.257226675294297	0.62702131720466	0.255511675824176	0.584516613781314	-1.96835110672903	-2.3892797078666	1.29382117990641	3.45758296761863	4.9655015264273	0.619594638325509	0.256809740426664
"Streptococcus"	"Firmicutes"	"Streptococcaceae"	0.460115285566912	0.7831816772649	0.459606799450549	0.774364808726861	-0.587473623507008	-0.24482240604584	-1.43984125668489	-1.33773188047435	4.40708740906987	-0.241529088007539	0.369649981900468
"Streptomyces"	"Actinobacteria"	"Streptomycetaceae"	0.293861373470073	0.724473417155193	0.369599931318681	0.760561142600432	6.96082422014136	6.92457961462973	7.53081968527871	0.86746521582088	1.55315167058581	0.570863741417975	0.315175367372265
"Sulfuritalea"	"Proteobacteria"	"Rhodocyclaceae"	0.534674027499763	0.792107138723459	0.557151442307692	0.808617128016703	-2.34106917822397	-2.47688535924924	-1.95214878127913	0.690571067120729	5.29330986743271	0.136573089858874	0.435797747730562
"Thiomonas"	"Proteobacteria"	"Comamonadaceae"	0.444695543704415	0.743151519777489	0.503270947802198	0.780199856501561	-2.03487085251709	-1.75006705813195	-2.83483941940004	-1.32138288425437	5.71132878695391	-0.247310441487571	0.37354102648589
"Turicibacter"	"Firmicutes"	"Turicibacteraceae"	0.497534024351907	0.787079430020497	0.545132211538461	0.811307328499313	-2.31628536636865	-2.18297147766329	-2.70672021001658	-1.24826842658346	4.44542608871655	-0.252022052095626	0.378906413571975
"Variovorax"	"Proteobacteria"	"Comamonadaceae"	0.441166743402747	0.752797797639472	0.47528331043956	0.768623731654564	-2.21362848346144	-1.97795201372299	-2.82971729930871	-0.759172692422503	4.51227936638639	-0.130091815263179	0.433593835955625
"Virgibacillus"	"Firmicutes"	"Bacillaceae"	0.686627970421034	0.878295679451103	0.707486263736264	0.898002472786527	-0.946420458435801	-0.859565741569387	-1.2966145187849	0.140664766764715	6.22705607696281	0.0169034345850169	0.490272385818683
"Weissella"	"Firmicutes"	"Leuconostocaceae"	0.456285868494794	0.751450985126798	0.512697458791209	0.791402974129117	-2.3052338080956	-2.53993176002239	-1.5207997150895	1.34595348226082	5.05790981852889	0.237072527186095	0.390625146066149
