feature_id	Taxon	Confidence
0fe2262981cb00ab6840ebeb229cd1a5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	1.0
43723082b3b0e13dc669989638e73c86	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__; g__; s__	1.0
22701e2fdbbe39643f95a5e350596afd	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus Protochlamydia; s__	0.7
2124b3cf859fefbc68f5732303475d54	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]; f__[Kouleothrixaceae]	0.8
9d71ed2a9477d57e5c698cf68f5cba6f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	1.0
e972d1aa918c9934853b089684d22d6e	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__Dolo_23; g__; s__	1.0
a063bb3a271e4d61350d3f380f18c3f2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Cohnella; s__	0.9
dbf364e145e3722fd26cbf43a05db586	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	1.0
3f2a312b0aec8f7eb548af5596c6a2dc	Unassigned	0.0
993a976c8288ad6e59533b41653c15bc	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__	1.0
7c0dc02a054db52b6b53a22fadd851d2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.9
0c44ddc7673ad500a01441b957887280	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__	0.7
72b486b2c55852d7168cabdf7aa2191a	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__; g__; s__	1.0
0a09ee7aaa63cf5b9ed69513a10744c5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__	0.9
f316f19a8362dda7830ba90684fcd2b5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.8
dbd7717153003d8655e48a25322929bc	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__; s__	0.7
58769cda4f906295d8fb05a2264b1f0e	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__	1.0
518154f69c1a1fc60e040aab1266e1dc	Unassigned	0.0
4f77da5607d010c9a581bc22f9f5a0a1	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	0.9
aa30f4ef8fe4fe09243c8757c475f14c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__	0.7
a33eb2fd8116845a960eb8e355f3e17a	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__	1.0
