feature_id	Taxon	Confidence
1b9d0c33b7049e1efe376b019d080154	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__	1.0
a0370cc1fede634cc58e9f2ae052b2f9	k__Bacteria; p__TM6	0.7
1e69de3e09622d62ecaa11814057cb24	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__ACK-M1; g__; s__	0.9
e035275d8bf70109b61edf70b61337e5	k__Bacteria; p__Proteobacteria	1.0
e83c70218c21be584dc6799d8d8b2fe5	k__Bacteria; p__Proteobacteria	1.0
5c18d76640a1fc3d38558a75c68f5613	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	1.0
bfe48fd3c0520f28e981e787a9c33d92	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__	0.8
3f2ffbeb3b6cdfeb497c7628f61b48ff	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	1.0
e9db018fe30bc4526abdf41360423580	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__	0.8
0cff16ee12a6f2e4e7910e62f8414148	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__	1.0
5f0e4059f182fe2181f41b796406b2c7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__ACK-M1; g__; s__	1.0
ffc80d52c293060d0e3db97f85d04d43	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__	0.7
40bc93f22727c24d37702022f60ed93c	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae; g__Pseudanabaena; s__	1.0
5db288750e6105e67286172b124d3e8e	k__Bacteria; p__NC10; c__12-24; o__JH-WHS47; f__; g__; s__	0.8
740112a430a4c53bc70a6ac9e1e5d5aa	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__	1.0
037b8291624e0d9d46ded0518ec86319	Unassigned	0.0
e4751fb1fe45520c1afe6bbb6319b2dc	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	1.0
6378037531fc00d1ee8ec840ac9e9915	k__Bacteria; p__GN02; c__BD1-5; o__; f__; g__; s__	0.7
aaae73cd7cfa16c04533926eb437218b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__	1.0
b7831d961788685270c45e308e6a224b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__ACK-M1; g__; s__	1.0
d2a726aa74c695955f5f7a7e904b7496	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.9
